"Anno";"Mes";"Nombre";"Gasto"
2019;5;"Del Rio, Gildardo";1000443,76221367
2020;5;"Del Rio, Gildardo";1001749,0899951
2021;5;"Del Rio, Gildardo";1001004,67788608
2017;6;"Del Rio, Gildardo";1013852,45263006
2018;6;"Del Rio, Gildardo";1001320,33829478
2019;6;"Del Rio, Gildardo";1005523,866458
2020;6;"Del Rio, Gildardo";1000664,03036839
2021;6;"Del Rio, Gildardo";1001646,45672104
2017;7;"Del Rio, Gildardo";1003217,48054433
2018;7;"Del Rio, Gildardo";1000245,56462634
2019;7;"Del Rio, Gildardo";1002451,78022721
2020;7;"Del Rio, Gildardo";1001627,7919412
2021;7;"Del Rio, Gildardo";1000657,45131831
2017;8;"Del Rio, Gildardo";1000783,02519496
2018;8;"Del Rio, Gildardo";1002302,03876723
2019;8;"Del Rio, Gildardo";1009011,15797248
2020;8;"Del Rio, Gildardo";1002007,84850642
2021;8;"Del Rio, Gildardo";1000362,9696577
2017;9;"Del Rio, Gildardo";1000478,78541617
2018;9;"Del Rio, Gildardo";1001190,02776117
2019;9;"Del Rio, Gildardo";1000946,07450266
2020;9;"Del Rio, Gildardo";1008690,52580948
2021;9;"Del Rio, Gildardo";1000560,61976898
2017;10;"Del Rio, Gildardo";1000540,43044261
2018;10;"Del Rio, Gildardo";1000280,25752775
2019;10;"Del Rio, Gildardo";1002533,71461396
2020;10;"Del Rio, Gildardo";1336031,23679972
2021;10;"Del Rio, Gildardo";1000288,41475228
2017;11;"Del Rio, Gildardo";1143085,49367066
2018;11;"Del Rio, Gildardo";1001890,19962783
2019;11;"Del Rio, Gildardo";1005790,16585422
2020;11;"Del Rio, Gildardo";1000444,40848403
2021;11;"Del Rio, Gildardo";1000864,50787102
2017;12;"Del Rio, Gildardo";1000424,56060368
2018;12;"Del Rio, Gildardo";1002131,02250348
2019;12;"Del Rio, Gildardo";1000232,77944525
2020;12;"Del Rio, Gildardo";1022586,69799275
2021;12;"Del Rio, Gildardo";1000300,13989359
2017;1;"Cordova, Jonathan";1000965,99542826
2018;1;"Cordova, Jonathan";1002217,59714399
2019;1;"Cordova, Jonathan";1001732,53026924
2020;1;"Cordova, Jonathan";1000403,03860409
2021;1;"Cordova, Jonathan";1001579,68311931
2017;2;"Cordova, Jonathan";1000985,98347791
2018;2;"Cordova, Jonathan";1079235,80337062
2019;2;"Cordova, Jonathan";1000362,48515478
2020;2;"Cordova, Jonathan";1001197,54749559
2021;2;"Cordova, Jonathan";1004877,80425099
2017;3;"Cordova, Jonathan";1000158,19921143
2018;3;"Cordova, Jonathan";1000999,86833534
2019;3;"Cordova, Jonathan";1007248,59402653
2020;3;"Cordova, Jonathan";1000230,29158276
2021;3;"Cordova, Jonathan";1000414,87216715
2017;4;"Cordova, Jonathan";1004363,50850426
2018;4;"Cordova, Jonathan";1000418,32946751
2019;4;"Cordova, Jonathan";1000451,72979548
2020;4;"Cordova, Jonathan";1166686,87896187
2021;4;"Cordova, Jonathan";1000624,11341141
2017;5;"Cordova, Jonathan";1000408,9452625
2018;5;"Cordova, Jonathan";1003431,06210034
2019;5;"Cordova, Jonathan";1003747,57613453
2020;5;"Cordova, Jonathan";1000590,4095214
2021;5;"Cordova, Jonathan";1002147,55238175
2017;6;"Cordova, Jonathan";1000540,7975167
2018;6;"Cordova, Jonathan";1002062,30014995
2019;6;"Cordova, Jonathan";1001927,27533847
2020;6;"Cordova, Jonathan";1000729,85043627
2021;6;"Cordova, Jonathan";1000852,92660178
2017;7;"Cordova, Jonathan";1002226,72817665
2018;7;"Cordova, Jonathan";1000152,83706987
2019;7;"Cordova, Jonathan";1001769,2810742
2020;7;"Cordova, Jonathan";1000166,25360212
2021;7;"Cordova, Jonathan";1001046,32544128
2017;8;"Cordova, Jonathan";1003819,09366652
2018;8;"Cordova, Jonathan";1000265,01054156
2019;8;"Cordova, Jonathan";1004211,31294807
2020;8;"Cordova, Jonathan";1001196,03280608
2021;8;"Cordova, Jonathan";1006563,3108907
2017;9;"Cordova, Jonathan";1000701,68238385
2018;9;"Cordova, Jonathan";1001158,81499611
2019;9;"Cordova, Jonathan";1001050,64434139
2020;9;"Cordova, Jonathan";1001679,67259197
2021;9;"Cordova, Jonathan";1000594,98232925
2017;10;"Cordova, Jonathan";1000203,95716212
2018;10;"Cordova, Jonathan";1001573,70612259
2019;10;"Cordova, Jonathan";1000427,6762308
2020;10;"Cordova, Jonathan";1003768,95881585
2021;10;"Cordova, Jonathan";1001062,406427
2017;11;"Cordova, Jonathan";1000683,49721058
2018;11;"Cordova, Jonathan";1000379,27267968
2019;11;"Cordova, Jonathan";1134766,28309286
2020;11;"Cordova, Jonathan";1002463,67108644
2021;11;"Cordova, Jonathan";1000813,16702264
2017;12;"Cordova, Jonathan";1000753,87625705
2018;12;"Cordova, Jonathan";1000931,40988695
2019;12;"Cordova, Jonathan";1000616,60102367
2020;12;"Cordova, Jonathan";1014158,031186
2021;12;"Cordova, Jonathan";1002068,09309124
2017;1;"Hernandez, Jorge";1001278,07999268
2018;1;"Hernandez, Jorge";1011833,91849893
2019;1;"Hernandez, Jorge";1012508,91545565
2020;1;"Hernandez, Jorge";1003162,96332493
2021;1;"Hernandez, Jorge";1000268,44282472
2017;2;"Hernandez, Jorge";1000962,43794084
2018;2;"Hernandez, Jorge";1000284,29317618
2019;2;"Hernandez, Jorge";1000952,75629428
2020;2;"Hernandez, Jorge";1000532,04549284
2021;2;"Hernandez, Jorge";1165308,63435206
2017;3;"Hernandez, Jorge";1000275,9162568
2018;3;"Hernandez, Jorge";1000933,55966927
2019;3;"Hernandez, Jorge";1000973,39012768
2020;3;"Hernandez, Jorge";1000899,15181853
2021;3;"Hernandez, Jorge";1000679,36936518
2017;4;"Hernandez, Jorge";1000150,99556454
2018;4;"Hernandez, Jorge";1062463,38035193
2019;4;"Hernandez, Jorge";1000533,64926649
2020;4;"Hernandez, Jorge";1006169,45085515
2021;4;"Hernandez, Jorge";1000300,8056665
2017;5;"Hernandez, Jorge";1002969,67379106
2018;5;"Hernandez, Jorge";1004848,19179127
2019;5;"Hernandez, Jorge";1000428,15846582
2020;5;"Hernandez, Jorge";1000490,23237931
2021;5;"Hernandez, Jorge";1000804,40205
2017;6;"Hernandez, Jorge";1000544,79006618
2018;6;"Hernandez, Jorge";1000570,93441127
2019;6;"Hernandez, Jorge";1000913,29879683
2020;6;"Hernandez, Jorge";1000245,17693711
2021;6;"Hernandez, Jorge";1002031,54978523
2017;7;"Hernandez, Jorge";1000499,40949332
2018;7;"Hernandez, Jorge";1000291,87971692
2019;7;"Hernandez, Jorge";1000997,04169057
2020;7;"Hernandez, Jorge";1003038,96706567
2021;7;"Hernandez, Jorge";1000125,3351738
2017;8;"Hernandez, Jorge";1004289,64146804
2018;8;"Hernandez, Jorge";1000323,28579901
2019;8;"Hernandez, Jorge";1000232,98444078
2020;8;"Hernandez, Jorge";1003056,72336331
2021;8;"Hernandez, Jorge";3554244,71145348
2017;9;"Hernandez, Jorge";1005662,61991429
2018;9;"Hernandez, Jorge";1001163,68950257
2019;9;"Hernandez, Jorge";1000460,34072504
2020;9;"Hernandez, Jorge";1000611,40928427
2021;9;"Hernandez, Jorge";1000201,13212196
2017;10;"Hernandez, Jorge";1000423,62095182
2018;10;"Hernandez, Jorge";1000477,00263107
2019;10;"Hernandez, Jorge";1001069,96624289
2020;10;"Hernandez, Jorge";1000476,71764887
2021;10;"Hernandez, Jorge";1001607,12717193
2017;11;"Hernandez, Jorge";1000970,67110603
2018;11;"Hernandez, Jorge";1000478,1669249
2019;11;"Hernandez, Jorge";1001300,20645752
2020;11;"Hernandez, Jorge";1000799,46867954
2021;11;"Hernandez, Jorge";1000228,0734134
2017;12;"Hernandez, Jorge";1001957,40676335
2018;12;"Hernandez, Jorge";1006341,20859793
2019;12;"Hernandez, Jorge";1000391,55120182
2020;12;"Hernandez, Jorge";1000535,50952495
2021;12;"Hernandez, Jorge";1011981,32702884
2017;1;"Stanfill, Basilio";1001075,03164703
2018;1;"Stanfill, Basilio";1000287,20542361
2019;1;"Stanfill, Basilio";1008828,51073391
2020;1;"Stanfill, Basilio";1005838,04551781
2021;1;"Stanfill, Basilio";1000905,59400424
2017;2;"Stanfill, Basilio";1000749,86263647
2018;2;"Stanfill, Basilio";1000696,2472457
2019;2;"Stanfill, Basilio";1003938,35133011
2020;2;"Stanfill, Basilio";1000873,6029296
2021;2;"Stanfill, Basilio";1001061,44274283
2017;3;"Stanfill, Basilio";1000776,31720795
2018;3;"Stanfill, Basilio";1001628,72509784
2019;3;"Stanfill, Basilio";1004502,59378892
2020;3;"Stanfill, Basilio";1000872,17068398
2021;3;"Stanfill, Basilio";1001365,57058336
2017;4;"Stanfill, Basilio";1001884,80823627
2018;4;"Stanfill, Basilio";1034915,40316513
2019;4;"Stanfill, Basilio";1000546,56095313
2020;4;"Stanfill, Basilio";1000468,80439891
2021;4;"Stanfill, Basilio";1000138,626625
2017;5;"Stanfill, Basilio";1000350,34736161
2018;5;"Stanfill, Basilio";1000151,91487441
2019;5;"Stanfill, Basilio";1007202,68910558
2020;5;"Stanfill, Basilio";1000628,36644573
2021;5;"Stanfill, Basilio";1000599,8265858
2017;6;"Stanfill, Basilio";1000895,68847395
2018;6;"Stanfill, Basilio";1001273,41593072
2019;6;"Stanfill, Basilio";1002510,8843858
2020;6;"Stanfill, Basilio";1001123,35532368
2021;6;"Stanfill, Basilio";1001004,73712828
2017;7;"Stanfill, Basilio";1000383,62306712
2018;7;"Stanfill, Basilio";1000659,94112667
2019;7;"Stanfill, Basilio";1002049,84935901
2020;7;"Stanfill, Basilio";1001345,0557649
2021;7;"Stanfill, Basilio";1002732,58247928
2017;8;"Stanfill, Basilio";1003524,6970214
2018;8;"Stanfill, Basilio";1001067,69995435
2019;8;"Stanfill, Basilio";1018527,06380309
2020;8;"Stanfill, Basilio";1002108,5818718
2021;8;"Stanfill, Basilio";1000352,92830092
2017;9;"Stanfill, Basilio";1000391,61584359
2018;9;"Stanfill, Basilio";1000369,18357575
2019;9;"Stanfill, Basilio";1000353,17840205
2020;9;"Stanfill, Basilio";1000913,38663659
2021;9;"Stanfill, Basilio";1000556,9343454
2017;10;"Stanfill, Basilio";1000455,97996152
2018;10;"Stanfill, Basilio";1001120,83214627
2019;10;"Stanfill, Basilio";1000740,40662255
2020;10;"Stanfill, Basilio";1004600,44927945
2021;10;"Stanfill, Basilio";1000646,34189054
2017;11;"Stanfill, Basilio";1000512,47656734
2018;11;"Stanfill, Basilio";1000329,44529863
2019;11;"Stanfill, Basilio";1051879,66378523
2020;11;"Stanfill, Basilio";1009895,25995617
2021;11;"Stanfill, Basilio";1000160,20877225
2017;12;"Stanfill, Basilio";1000214,52764611
2018;12;"Stanfill, Basilio";1001514,91071126
2019;12;"Stanfill, Basilio";1002489,51088805
2020;12;"Stanfill, Basilio";1019233,70708344
2021;12;"Stanfill, Basilio";1000412,62443771
2017;1;"Mendoza, Stephanie";1000673,69087079
2018;1;"Mendoza, Stephanie";1001114,31322665
2019;1;"Mendoza, Stephanie";1002510,28155402
2020;1;"Mendoza, Stephanie";1000741,52041748
2021;1;"Mendoza, Stephanie";1003148,65816783
2017;2;"Mendoza, Stephanie";1000113,8596864
2018;2;"Mendoza, Stephanie";1000428,81133276
2019;2;"Mendoza, Stephanie";1002914,00511778
2020;2;"Mendoza, Stephanie";1000776,57547956
2021;2;"Mendoza, Stephanie";1002387,15463484
2017;3;"Mendoza, Stephanie";1001189,73169405
2018;3;"Mendoza, Stephanie";1002192,66627084
2019;3;"Mendoza, Stephanie";1000975,52590229
2020;3;"Mendoza, Stephanie";1000960,46845532
2021;3;"Mendoza, Stephanie";1011198,02062646
2017;4;"Mendoza, Stephanie";1001722,48356145
2018;4;"Mendoza, Stephanie";1000570,66237011
2019;4;"Mendoza, Stephanie";1000390,50037435
2020;4;"Mendoza, Stephanie";1000846,89069565
2021;4;"Mendoza, Stephanie";1001297,31698552
2017;5;"Mendoza, Stephanie";1000922,39450818
2018;5;"Mendoza, Stephanie";1000753,9491734
2019;5;"Mendoza, Stephanie";1073038,58999983
2020;5;"Mendoza, Stephanie";1000157,61863993
2021;5;"Mendoza, Stephanie";1003380,75089258
2017;6;"Mendoza, Stephanie";1003426,50551056
2018;6;"Mendoza, Stephanie";1135086,53713193
2019;6;"Mendoza, Stephanie";1001494,71473175
2020;6;"Mendoza, Stephanie";1000333,52325658
2021;6;"Mendoza, Stephanie";1000489,05801695
2017;7;"Mendoza, Stephanie";1000352,96600282
2018;7;"Mendoza, Stephanie";1001347,36935744
2019;7;"Mendoza, Stephanie";1001731,04729372
2020;7;"Mendoza, Stephanie";1000904,62547315
2021;7;"Mendoza, Stephanie";1001233,37417488
2017;8;"Mendoza, Stephanie";1300474,29009703
2018;8;"Mendoza, Stephanie";1000636,2510255
2019;8;"Mendoza, Stephanie";1001264,02896516
2020;8;"Mendoza, Stephanie";1001597,4016843
2021;8;"Mendoza, Stephanie";1000251,37978441
2017;9;"Mendoza, Stephanie";1000890,20889469
2018;9;"Mendoza, Stephanie";1000230,57380233
2019;9;"Mendoza, Stephanie";1002286,13897176
2020;9;"Mendoza, Stephanie";1000651,30204692
2021;9;"Mendoza, Stephanie";1000497,7171388
2017;10;"Mendoza, Stephanie";1000186,91655882
2018;10;"Mendoza, Stephanie";1002322,94292185
2019;10;"Mendoza, Stephanie";1075278,11461942
2020;10;"Mendoza, Stephanie";1000650,92113107
2021;10;"Mendoza, Stephanie";1001031,08156733
2017;11;"Mendoza, Stephanie";1001353,17801431
2018;11;"Mendoza, Stephanie";1000779,27682888
2019;11;"Mendoza, Stephanie";1000982,87378672
2020;11;"Mendoza, Stephanie";1000261,13363727
2021;11;"Mendoza, Stephanie";1014236,64427495
2017;12;"Mendoza, Stephanie";1000598,41446501
2018;12;"Mendoza, Stephanie";1003608,00552257
2019;12;"Mendoza, Stephanie";1002163,9691071
2020;12;"Mendoza, Stephanie";1001199,29704875
2021;12;"Mendoza, Stephanie";1000317,57671033
2017;1;"Gallegos Rodriguez, Selene";1001211,70397133
2018;1;"Gallegos Rodriguez, Selene";1000483,85217261
2019;1;"Gallegos Rodriguez, Selene";1006861,83863276
2020;1;"Gallegos Rodriguez, Selene";1000391,22552477
2021;1;"Gallegos Rodriguez, Selene";1000826,01372975
2017;2;"Gallegos Rodriguez, Selene";1000813,74152711
2018;2;"Gallegos Rodriguez, Selene";1001046,29702076
2019;2;"Gallegos Rodriguez, Selene";1001514,72750334
2020;2;"Gallegos Rodriguez, Selene";1000491,41718134
2021;2;"Gallegos Rodriguez, Selene";1001990,25274647
2017;3;"Gallegos Rodriguez, Selene";1000444,28732622
2018;3;"Gallegos Rodriguez, Selene";1001951,22463016
2019;3;"Gallegos Rodriguez, Selene";1007567,26223575
2020;3;"Gallegos Rodriguez, Selene";1000341,47187207
2021;3;"Gallegos Rodriguez, Selene";1001035,46843524
2017;4;"Gallegos Rodriguez, Selene";1006849,7735792
2018;4;"Gallegos Rodriguez, Selene";1000672,15085602
2019;4;"Gallegos Rodriguez, Selene";1000236,83611069
2020;4;"Gallegos Rodriguez, Selene";1001544,02101851
2021;4;"Gallegos Rodriguez, Selene";1002775,94080479
2017;5;"Gallegos Rodriguez, Selene";1357809,41104045
2018;5;"Gallegos Rodriguez, Selene";1002886,11020792
2019;5;"Gallegos Rodriguez, Selene";1000464,0634805
2020;5;"Gallegos Rodriguez, Selene";1004761,19335479
2021;5;"Gallegos Rodriguez, Selene";1008523,95812032
2017;6;"Gallegos Rodriguez, Selene";1001842,92214374
2018;6;"Gallegos Rodriguez, Selene";1007822,74890948
2019;6;"Gallegos Rodriguez, Selene";1001454,59249723
2020;6;"Gallegos Rodriguez, Selene";1118891,53295457
2021;6;"Gallegos Rodriguez, Selene";1001560,43400353
2017;7;"Gallegos Rodriguez, Selene";1000779,64307207
2018;7;"Gallegos Rodriguez, Selene";1000210,79724236
2019;7;"Gallegos Rodriguez, Selene";1000420,13941913
2020;7;"Gallegos Rodriguez, Selene";1000736,51596703
2021;7;"Gallegos Rodriguez, Selene";1000866,7674462
2017;8;"Gallegos Rodriguez, Selene";1000738,79070978
2018;8;"Gallegos Rodriguez, Selene";1000184,05483334
2019;8;"Gallegos Rodriguez, Selene";1000786,55462403
2020;8;"Gallegos Rodriguez, Selene";1005049,16194857
2021;8;"Gallegos Rodriguez, Selene";1001720,86474673
2017;9;"Gallegos Rodriguez, Selene";1002822,76845119
2018;9;"Gallegos Rodriguez, Selene";1000159,13608647
2019;9;"Gallegos Rodriguez, Selene";1008730,18761744
2020;9;"Gallegos Rodriguez, Selene";1004952,31989091
2021;9;"Gallegos Rodriguez, Selene";1001274,3435477
2017;10;"Gallegos Rodriguez, Selene";1001594,22363336
2018;10;"Gallegos Rodriguez, Selene";1000577,75910897
2019;10;"Gallegos Rodriguez, Selene";1000741,42298398
2020;10;"Gallegos Rodriguez, Selene";1005769,82104768
2021;10;"Gallegos Rodriguez, Selene";1001350,79011501
2017;11;"Gallegos Rodriguez, Selene";1000275,453494
2018;11;"Gallegos Rodriguez, Selene";1002364,54352109
2019;11;"Gallegos Rodriguez, Selene";1001529,23955204
2020;11;"Gallegos Rodriguez, Selene";1000184,14429919
2021;11;"Gallegos Rodriguez, Selene";1000128,54468794
2017;12;"Gallegos Rodriguez, Selene";1000296,62047182
2018;12;"Gallegos Rodriguez, Selene";1000848,19443011
2019;12;"Gallegos Rodriguez, Selene";1000820,44862004
2020;12;"Gallegos Rodriguez, Selene";1002500,17046822
2021;12;"Gallegos Rodriguez, Selene";1000353,41237709
2017;1;"Sapp Alvarado, Cesar";1001910,09282834
2018;1;"Sapp Alvarado, Cesar";1000491,66752315
2019;1;"Sapp Alvarado, Cesar";1000220,28272391
2020;1;"Sapp Alvarado, Cesar";1000721,15472098
2021;1;"Sapp Alvarado, Cesar";1000390,62359128
2017;2;"Sapp Alvarado, Cesar";1000445,54774037
2018;2;"Sapp Alvarado, Cesar";1000104,65026297
2019;2;"Sapp Alvarado, Cesar";1000450,61865905
2020;2;"Sapp Alvarado, Cesar";1005568,13654396
2021;2;"Sapp Alvarado, Cesar";1000534,81050095
2017;3;"Sapp Alvarado, Cesar";1000205,59956942
2018;3;"Sapp Alvarado, Cesar";1002357,29069082
2019;3;"Sapp Alvarado, Cesar";1004284,99705854
2020;3;"Sapp Alvarado, Cesar";1000358,59948246
2021;3;"Sapp Alvarado, Cesar";1001042,27016259
2017;4;"Sapp Alvarado, Cesar";1015983,03185806
2018;4;"Sapp Alvarado, Cesar";1010936,93997943
2019;4;"Sapp Alvarado, Cesar";1000723,24357024
2020;4;"Sapp Alvarado, Cesar";1007258,36880832
2021;4;"Sapp Alvarado, Cesar";1003667,67632543
2017;5;"Sapp Alvarado, Cesar";1000409,00820399
2018;5;"Sapp Alvarado, Cesar";1023402,55521744
2019;5;"Sapp Alvarado, Cesar";1037986,70248173
2020;5;"Sapp Alvarado, Cesar";1003005,80120339
2021;5;"Sapp Alvarado, Cesar";1000183,46019681
2017;6;"Sapp Alvarado, Cesar";1012047,06362442
2018;6;"Sapp Alvarado, Cesar";1000488,2678399
2019;6;"Sapp Alvarado, Cesar";1000328,12671553
2020;6;"Sapp Alvarado, Cesar";1000637,43405315
2021;6;"Sapp Alvarado, Cesar";1001762,80686998
2017;7;"Sapp Alvarado, Cesar";1001537,16494051
2018;7;"Sapp Alvarado, Cesar";1000744,84036948
2019;7;"Sapp Alvarado, Cesar";1000264,62806522
2020;7;"Sapp Alvarado, Cesar";1001985,25708896
2021;7;"Sapp Alvarado, Cesar";1008632,28480947
2017;8;"Sapp Alvarado, Cesar";1000146,55877859
2018;8;"Sapp Alvarado, Cesar";1001406,85273564
2019;8;"Sapp Alvarado, Cesar";1003400,95475245
2020;8;"Sapp Alvarado, Cesar";1000588,71805303
2021;8;"Sapp Alvarado, Cesar";1001526,769328
2017;9;"Sapp Alvarado, Cesar";1002381,87808446
2018;9;"Sapp Alvarado, Cesar";1000714,18498317
2019;9;"Sapp Alvarado, Cesar";1001772,77750933
2020;9;"Sapp Alvarado, Cesar";1002125,59027493
2021;9;"Sapp Alvarado, Cesar";1000533,08225336
2017;10;"Sapp Alvarado, Cesar";1001877,51646977
2018;10;"Sapp Alvarado, Cesar";1000192,35494097
2019;10;"Sapp Alvarado, Cesar";1000247,42908969
2020;10;"Sapp Alvarado, Cesar";1000278,0957963
2021;10;"Sapp Alvarado, Cesar";1001038,77608891
2017;11;"Sapp Alvarado, Cesar";1011805,64455056
2018;11;"Sapp Alvarado, Cesar";1000769,2977497
2019;11;"Sapp Alvarado, Cesar";1000259,44567181
2020;11;"Sapp Alvarado, Cesar";1000294,024159
2021;11;"Sapp Alvarado, Cesar";1001878,31937246
2017;12;"Sapp Alvarado, Cesar";1000690,05101315
2018;12;"Sapp Alvarado, Cesar";1010028,49064936
2019;12;"Sapp Alvarado, Cesar";1003459,54387469
2020;12;"Sapp Alvarado, Cesar";1000340,06881647
2021;12;"Sapp Alvarado, Cesar";1002586,36631411
2017;1;"Lira, Desmond";1008713,95347598
2018;1;"Lira, Desmond";1003036,89002519
2019;1;"Lira, Desmond";1008627,48055827
2020;1;"Lira, Desmond";1003765,72398569
2021;1;"Lira, Desmond";1000876,85324292
2017;2;"Lira, Desmond";1007840,43131986
2018;2;"Lira, Desmond";1001415,33640104
2019;2;"Lira, Desmond";1002097,45089785
2020;2;"Lira, Desmond";1002295,97334271
2021;2;"Lira, Desmond";1001009,37084986
2017;3;"Lira, Desmond";1003233,04344162
2018;3;"Lira, Desmond";1000462,52332989
2019;3;"Lira, Desmond";1000152,95322109
2020;3;"Lira, Desmond";1000314,48461806
2021;3;"Lira, Desmond";1000380,90433126
2017;4;"Lira, Desmond";1155687,82673291
2018;4;"Lira, Desmond";1002987,55392857
2019;4;"Lira, Desmond";1002221,35133261
2020;4;"Lira, Desmond";1000728,40025363
2021;4;"Lira, Desmond";3340358,08288601
2017;5;"Lira, Desmond";1002078,00627347
2018;5;"Lira, Desmond";1000866,22799985
2019;5;"Lira, Desmond";1000639,37813216
2020;5;"Lira, Desmond";1002048,67036816
2021;5;"Lira, Desmond";1002958,55865487
2017;6;"Lira, Desmond";1000811,37117055
2018;6;"Lira, Desmond";1000630,93834625
2019;6;"Lira, Desmond";1001477,42911319
2020;6;"Lira, Desmond";1000912,49275954
2021;6;"Lira, Desmond";1000323,81070571
2017;7;"Lira, Desmond";1001909,30836828
2018;7;"Lira, Desmond";1009779,31666178
2019;7;"Lira, Desmond";1000267,61004402
2020;7;"Lira, Desmond";1000151,07516472
2021;7;"Lira, Desmond";1003665,80599011
2017;8;"Lira, Desmond";1003658,36138105
2018;8;"Lira, Desmond";1006676,50381869
2019;8;"Lira, Desmond";1002743,8705313
2020;8;"Lira, Desmond";1000859,01115956
2021;8;"Lira, Desmond";1002063,55338875
2017;9;"Lira, Desmond";1001614,04335501
2018;9;"Lira, Desmond";1011815,97850072
2019;9;"Lira, Desmond";1001189,28006631
2020;9;"Lira, Desmond";1003629,79888333
2021;9;"Lira, Desmond";1007423,56714388
2017;10;"Lira, Desmond";1001576,98744634
2018;10;"Lira, Desmond";1007163,21555201
2019;10;"Lira, Desmond";1001792,6949552
2020;10;"Lira, Desmond";1000205,11554735
2021;10;"Lira, Desmond";1003964,62751068
2017;11;"Lira, Desmond";1000212,65647445
2018;11;"Lira, Desmond";1000347,36417951
2019;11;"Lira, Desmond";1003635,92313165
2020;11;"Lira, Desmond";1000635,99103131
2021;11;"Lira, Desmond";1000255,45842428
2017;12;"Lira, Desmond";1000215,58765846
2018;12;"Lira, Desmond";1000501,91597624
2019;12;"Lira, Desmond";1000336,94305144
2020;12;"Lira, Desmond";1005090,92917555
2021;12;"Lira, Desmond";1006738,50198068
2017;1;"Chavez, Jayne";1000383,16849869
2018;1;"Chavez, Jayne";1000255,12451006
2019;1;"Chavez, Jayne";1001650,44348317
2020;1;"Chavez, Jayne";1002528,01587106
2021;1;"Chavez, Jayne";1001337,43392054
